123997352912079;904666558892575301;904666558892575301;9241082250205720979;59;0;30129;30127;18446744072151934001;18446744073709535416;18446744073709535440;5800997511233682481;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjFfL2Jpbi9kYXNoXy9iaW4vZGFzaF8wMC1oZWFkZXJfWyd1bmFtZScsICctcidd
123997353753047;4782245437962937237;904666558892575301;9241082250205720979;59;0;30130;30127;18446744072151934001;18446744073709535416;18446744073709535440;3494907660859874353;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjFfL2Jpbi91bmFtZV8vYmluL2Rhc2hfMDAtaGVhZGVyX1sndW5hbWUnLCAnLW0nXQ==
123997354336736;904666558892575301;5845682914939494903;8295966560423633395;59;0;30131;30126;18446744072151934001;18446744073709535416;18446744073709535440;3344086319604775477;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjFfL2Jpbi9kYXNoXy9iaW4vcnVuLXBhcnRzX3J1bi1wYXJ0c19bJy9ldGMvdXBkYXRlLW1vdGQuZC8xMC1oZWxwLXRleHQnXQ==
123997354960389;904666558892575301;5845682914939494903;8295966560423633395;59;0;30132;30126;18446744072151934001;18446744073709535416;18446744073709535440;891268200789276251;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjFfL2Jpbi9kYXNoXy9iaW4vcnVuLXBhcnRzX3J1bi1wYXJ0c19bJy9ldGMvdXBkYXRlLW1vdGQuZC81MC1sYW5kc2NhcGUtc3lzaW5mbydd
123997355390868;1381479607353644241;904666558892575301;15005214697677349496;59;0;30133;30132;18446744072151934001;18446744073709535416;18446744073709535440;9439689298449453201;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjFfL2Jpbi9ncmVwXy9iaW4vZGFzaF81MC1sYW5kc2NhcGUtc3lfWydncmVwJywgJy1jJywgJ15wcm9jZXNzb3InLCAnL3Byb2MvY3B1aW5mbydd
123997356417264;14772205480208093513;904666558892575301;15005214697677349496;59;0;30136;30134;18446744072151934001;18446744073709535416;18446744073709535440;17302628754230171964;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjFfL3Vzci9iaW4vYmNfL2Jpbi9kYXNoXzUwLWxhbmRzY2FwZS1zeV9bJ2JjJ10=
123997357045663;904666558892575301;904666558892575301;15005214697677349496;59;0;30137;30135;18446744072151934001;18446744073709535416;18446744073709535440;3945157948787411024;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjFfL2Jpbi9kYXNoXy9iaW4vZGFzaF81MC1sYW5kc2NhcGUtc3lfWydjdXQnLCAnLWYxJywgJy1kJywgJyAnXQ==
123997369506836;904666558892575301;904666558892575301;15005214697677349496;59;0;30138;30132;18446744072151934001;18446744073709535416;18446744073709535440;10751118959925093266;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjEyXy9iaW4vZGFzaF8vYmluL2Rhc2hfNTAtbGFuZHNjYXBlLXN5X1snL2Jpbi9kYXRlJ10=
123997371387993;904666558892575301;904666558892575301;15005214697677349496;59;0;30139;30132;18446744072151934001;18446744073709535416;18446744073709535440;10270406351480177066;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjEyXy9iaW4vZGFzaF8vYmluL2Rhc2hfNTAtbGFuZHNjYXBlLXN5X1snL3Vzci9iaW4vbGFuZHNjYXBlLXN5c2luZm8nXQ==
123997448844397;1507697344509990408;1507697344509990408;16156022468495501498;59;0;30140;30139;18446744072151934001;18446744073709535416;18446744073709535440;6054188138154690720;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjJfL3Vzci9iaW4vcHl0aG9uMy42Xy91c3IvYmluL3B5dGhvbjMuNl9sYW5kc2NhcGUtc3lzaW5fWycvc2Jpbi9sZGNvbmZpZycsICctcCdd
123997450009975;904666558892575301;1507697344509990408;16841171206370853881;59;0;30140;30139;18446744072151934001;18446744073709535416;18446744073709535440;289506982167054736;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjJfL2Jpbi9kYXNoXy91c3IvYmluL3B5dGhvbjMuNl9sZGNvbmZpZ19bJy9zYmluL2xkY29uZmlnLnJlYWwnLCAnLXAnXQ==
123997467780930;1507697344509990408;1507697344509990408;16156022468495501498;59;0;30141;30139;18446744072151934001;18446744073709535416;18446744073709535440;6054188138154690720;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjIxXy91c3IvYmluL3B5dGhvbjMuNl8vdXNyL2Jpbi9weXRob24zLjZfbGFuZHNjYXBlLXN5c2luX1snL3NiaW4vbGRjb25maWcnLCAnLXAnXQ==
123997468949702;904666558892575301;1507697344509990408;16841171206370853881;59;0;30141;30139;18446744072151934001;18446744073709535416;18446744073709535440;289506982167054736;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjIyXy9iaW4vZGFzaF8vdXNyL2Jpbi9weXRob24zLjZfbGRjb25maWdfWycvc2Jpbi9sZGNvbmZpZy5yZWFsJywgJy1wJ10=
123997548663230;1507697344509990408;1507697344509990408;16156022468495501498;59;0;30143;30139;18446744072151934001;18446744073709535416;18446744073709535440;3055925574669451280;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjNfL3Vzci9iaW4vcHl0aG9uMy42Xy91c3IvYmluL3B5dGhvbjMuNl9sYW5kc2NhcGUtc3lzaW5fWyd3aG8nLCAnLXEnXQ==
123997549284852;1507697344509990408;1507697344509990408;16156022468495501498;59;0;30143;30139;18446744072151934001;18446744073709535416;18446744073709535440;3055925574669451280;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjNfL3Vzci9iaW4vcHl0aG9uMy42Xy91c3IvYmluL3B5dGhvbjMuNl9sYW5kc2NhcGUtc3lzaW5fWyd3aG8nLCAnLXEnXQ==
123997549762248;1507697344509990408;1507697344509990408;16156022468495501498;59;0;30143;30139;18446744072151934001;18446744073709535416;18446744073709535440;3055925574669451280;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjNfL3Vzci9iaW4vcHl0aG9uMy42Xy91c3IvYmluL3B5dGhvbjMuNl9sYW5kc2NhcGUtc3lzaW5fWyd3aG8nLCAnLXEnXQ==
123997550245005;1507697344509990408;1507697344509990408;16156022468495501498;59;0;30143;30139;18446744072151934001;18446744073709535416;18446744073709535440;3055925574669451280;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjNfL3Vzci9iaW4vcHl0aG9uMy42Xy91c3IvYmluL3B5dGhvbjMuNl9sYW5kc2NhcGUtc3lzaW5fWyd3aG8nLCAnLXEnXQ==
123997578073591;904666558892575301;5845682914939494903;8295966560423633395;59;0;30144;30126;18446744072151934001;18446744073709535416;18446744073709535440;3258560402400011001;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjMzXy9iaW4vZGFzaF8vYmluL3J1bi1wYXJ0c19ydW4tcGFydHNfWycvZXRjL3VwZGF0ZS1tb3RkLmQvNTAtbW90ZC1uZXdzJ10=
123997578759754;904666558892575301;904666558892575301;3037109946857205635;59;0;30145;30144;18446744072151934001;18446744073709535416;18446744073709535440;325763964355098648;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjMzXy9iaW4vZGFzaF8vYmluL2Rhc2hfNTAtbW90ZC1uZXdzX1snY2F0JywgJy92YXIvY2FjaGUvbW90ZC1uZXdzJ10=
123997578829245;9919715694678217413;904666558892575301;3037109946857205635;59;0;30146;30144;18446744072151934001;18446744073709535416;18446744073709535440;11231991944123695225;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjMzXy91c3IvYmluL2hlYWRfL2Jpbi9kYXNoXzUwLW1vdGQtbmV3c19bJ2N1dCcsICctYycsICctODAnXQ==
123997578989742;7314227239795888704;904666558892575301;3037109946857205635;59;0;30147;30144;18446744072151934001;18446744073709535416;18446744073709535440;11231991944123695225;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjMzXy91c3IvYmluL3RyXy9iaW4vZGFzaF81MC1tb3RkLW5ld3NfWydjdXQnLCAnLWMnLCAnLTgwJ10=
123997579058600;904666558892575301;904666558892575301;3037109946857205635;59;0;30148;30144;18446744072151934001;18446744073709535416;18446744073709535440;11231991944123695225;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjMzXy9iaW4vZGFzaF8vYmluL2Rhc2hfNTAtbW90ZC1uZXdzX1snY3V0JywgJy1jJywgJy04MCdd
123997581333629;5845682914939494903;5845682914939494903;8295966560423633395;59;0;30149;30126;18446744072151934001;18446744073709535416;18446744073709535440;417565065495306016;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjMzXy9iaW4vcnVuLXBhcnRzXy9iaW4vcnVuLXBhcnRzX3J1bi1wYXJ0c19bJy9ldGMvdXBkYXRlLW1vdGQuZC84MC1lc20nXQ==
123997582246783;1507697344509990408;904666558892575301;145860186372670636;59;0;30150;30149;18446744072151934001;18446744073709535416;18446744073709535440;3913776510792106028;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjMzXy91c3IvYmluL3B5dGhvbjMuNl8vYmluL2Rhc2hfODAtZXNtX1snbHNiX3JlbGVhc2UnLCAnLWNzJ10=
123997615124886;1507697344509990408;904666558892575301;145860186372670636;59;0;30151;30149;18446744072151934001;18446744073709535416;18446744073709535440;437042677904048184;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjM2Xy91c3IvYmluL3B5dGhvbjMuNl8vYmluL2Rhc2hfODAtZXNtX1snbHNiX3JlbGVhc2UnLCAnLWRzJ10=
123997643497014;5845682914939494903;5845682914939494903;8295966560423633395;59;0;30152;30126;18446744072151934001;18446744073709535416;18446744073709535440;8622446246075983951;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjM5Xy9iaW4vcnVuLXBhcnRzXy9iaW4vcnVuLXBhcnRzX3J1bi1wYXJ0c19bJy9ldGMvdXBkYXRlLW1vdGQuZC84MC1saXZlcGF0Y2gnXQ==
123997644575945;904666558892575301;5845682914939494903;8295966560423633395;59;0;30153;30126;18446744072151934001;18446744073709535416;18446744073709535440;12735194717906751579;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjM5Xy9iaW4vZGFzaF8vYmluL3J1bi1wYXJ0c19ydW4tcGFydHNfWycvZXRjL3VwZGF0ZS1tb3RkLmQvOTAtdXBkYXRlcy1hdmFpbGFibGUnXQ==
123997644928261;6969282627559260711;904666558892575301;2103732193137353;59;0;30154;30153;18446744072151934001;18446744073709535416;18446744073709535440;6198994038574575680;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjM5Xy9iaW4vY2F0Xy9iaW4vZGFzaF85MC11cGRhdGVzLWF2YWlfWydjYXQnLCAnL3Zhci9saWIvdXBkYXRlLW5vdGlmaWVyL3VwZGF0ZXMtYXZhaWxhYmxlJ10=
123997645390845;5845682914939494903;5845682914939494903;8295966560423633395;59;0;30155;30126;18446744072151934001;18446744073709535416;18446744073709535440;4544771833081894008;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjM5Xy9iaW4vcnVuLXBhcnRzXy9iaW4vcnVuLXBhcnRzX3J1bi1wYXJ0c19bJy9ldGMvdXBkYXRlLW1vdGQuZC85MS1yZWxlYXNlLXVwZ3JhZGUnXQ==
123997646259583;1507697344509990408;904666558892575301;7772270832145082263;59;0;30157;30156;18446744072151934001;18446744073709535416;18446744073709535440;3913793007767003241;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjM5Xy91c3IvYmluL3B5dGhvbjMuNl8vYmluL2Rhc2hfOTEtcmVsZWFzZS11cGdyX1snbHNiX3JlbGVhc2UnLCAnLXNkJ10=
123997646749023;904666558892575301;904666558892575301;7772270832145082263;59;0;30158;30156;18446744072151934001;18446744073709535416;18446744073709535440;4014959378449635128;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjM5Xy9iaW4vZGFzaF8vYmluL2Rhc2hfOTEtcmVsZWFzZS11cGdyX1snY3V0JywgJy1kICcsICctZjQnXQ==
123997674417362;904666558892575301;5845682914939494903;7772270832145082263;59;0;30155;30126;18446744072151934001;18446744073709535416;18446744073709535440;10733834609124176273;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQyXy9iaW4vZGFzaF8vYmluL3J1bi1wYXJ0c185MS1yZWxlYXNlLXVwZ3JfWycvdXNyL2xpYi91YnVudHUtcmVsZWFzZS11cGdyYWRlci9yZWxlYXNlLXVwZ3JhZGUtbW90ZCdd
123997674904716;11255159869181587490;904666558892575301;17281903001959867359;59;0;30159;30155;18446744072151934001;18446744073709535416;18446744073709535440;4621016973764990777;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQyXzx1bmtub3duMzAxNTk+Xy9iaW4vZGFzaF9yZWxlYXNlLXVwZ3JhZGVfWydkYXRlJywgJyslcydd
123997675774919;3243817254002209553;904666558892575301;17281903001959867359;59;0;30160;30155;18446744072151934001;18446744073709535416;18446744073709535440;10499026909319049648;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQyXy91c3IvYmluL3N0YXRfL2Jpbi9kYXNoX3JlbGVhc2UtdXBncmFkZV9bJ3N0YXQnLCAnLWMnLCAnJVknLCAnL3Zhci9saWIvdWJ1bnR1LXJlbGVhc2UtdXBncmFkZXIvcmVsZWFzZS11cGdyYWRlLWF2YWlsYWJsZSdd
123997677708147;13009011163183216728;904666558892575301;17281903001959867359;59;0;30161;30155;18446744072151934001;18446744073709535416;18446744073709535440;1909693394828424512;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQyXy91c3IvYmluL2V4cHJfL2Jpbi9kYXNoX3JlbGVhc2UtdXBncmFkZV9bJ2V4cHInLCAnMTU5MzM3MDAzOCcsICcrJywgJzg2NDAwJ10=
123997678776041;5845682914939494903;5845682914939494903;8295966560423633395;59;0;30162;30126;18446744072151934001;18446744073709535416;18446744073709535440;8262767733677990818;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQzXy9iaW4vcnVuLXBhcnRzXy9iaW4vcnVuLXBhcnRzX3J1bi1wYXJ0c19bJy9ldGMvdXBkYXRlLW1vdGQuZC85Mi11bmF0dGVuZGVkLXVwZ3JhZGVzJ10=
123997679501786;904666558892575301;5845682914939494903;10551234923586981998;59;0;30162;30126;18446744072151934001;18446744073709535416;18446744073709535440;17934627945379330995;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQzXy9iaW4vZGFzaF8vYmluL3J1bi1wYXJ0c185Mi11bmF0dGVuZGVkLXVfWycvdXNyL3NoYXJlL3VuYXR0ZW5kZWQtdXBncmFkZXMvdXBkYXRlLW1vdGQtdW5hdHRlbmRlZC11cGdyYWRlcydd
123997680332901;904666558892575301;5845682914939494903;8295966560423633395;59;0;30163;30126;18446744072151934001;18446744073709535416;18446744073709535440;13030293315043591810;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQzXy9iaW4vZGFzaF8vYmluL3J1bi1wYXJ0c19ydW4tcGFydHNfWycvZXRjL3VwZGF0ZS1tb3RkLmQvOTUtaHdlLWVvbCdd
123997680613308;904666558892575301;5845682914939494903;4041230665361125525;59;0;30163;30126;18446744072151934001;18446744073709535416;18446744073709535440;3851758501432166016;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQzXy9iaW4vZGFzaF8vYmluL3J1bi1wYXJ0c185NS1od2UtZW9sX1snL3Vzci9saWIvdXBkYXRlLW5vdGlmaWVyL3VwZGF0ZS1tb3RkLWh3ZS1lb2wnXQ==
123997680977697;14137154003352650305;904666558892575301;1829696709086126910;59;0;30164;30163;18446744072151934001;18446744073709535416;18446744073709535440;187041403098909328;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQzXy91c3IvYmluL2FwdC1jb25maWdfL2Jpbi9kYXNoX3VwZGF0ZS1tb3RkLWh3ZV9bJ2FwdC1jb25maWcnLCAnc2hlbGwnLCAnU3RhdGVEaXInLCAnRGlyOjpTdGF0ZSdd
123997683471242;14137154003352650305;14137154003352650305;14713825865118239462;59;0;30165;30164;18446744072151934001;18446744073709535416;18446744073709535440;11754430211842640020;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQzXy91c3IvYmluL2FwdC1jb25maWdfL3Vzci9iaW4vYXB0LWNvbmZpZ19hcHQtY29uZmlnX1snL3Vzci9iaW4vZHBrZycsICctLXByaW50LWZvcmVpZ24tYXJjaGl0ZWN0dXJlcydd
123997685579064;904666558892575301;904666558892575301;1829696709086126910;59;0;30166;30163;18446744072151934001;18446744073709535416;18446744073709535440;3470032601111085185;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQzXy9iaW4vZGFzaF8vYmluL2Rhc2hfdXBkYXRlLW1vdGQtaHdlX1snYXB0LWNvbmZpZycsICdzaGVsbCcsICdMaXN0RGlyJywgJ0Rpcjo6U3RhdGU6Okxpc3RzJ10=
123997688196428;14137154003352650305;14137154003352650305;14713825865118239462;59;0;30167;30166;18446744072151934001;18446744073709535416;18446744073709535440;11754430211842640020;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ0Xy91c3IvYmluL2FwdC1jb25maWdfL3Vzci9iaW4vYXB0LWNvbmZpZ19hcHQtY29uZmlnX1snL3Vzci9iaW4vZHBrZycsICctLXByaW50LWZvcmVpZ24tYXJjaGl0ZWN0dXJlcydd
123997690188052;14137154003352650305;904666558892575301;1829696709086126910;59;0;30168;30163;18446744072151934001;18446744073709535416;18446744073709535440;344525500380610576;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ0Xy91c3IvYmluL2FwdC1jb25maWdfL2Jpbi9kYXNoX3VwZGF0ZS1tb3RkLWh3ZV9bJ2FwdC1jb25maWcnLCAnc2hlbGwnLCAnRHBrZ1N0YXR1cycsICdEaXI6OlN0YXRlOjpzdGF0dXMnXQ==
123997692388960;14137154003352650305;14137154003352650305;14713825865118239462;59;0;30169;30168;18446744072151934001;18446744073709535416;18446744073709535440;11754430211842640020;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ0Xy91c3IvYmluL2FwdC1jb25maWdfL3Vzci9iaW4vYXB0LWNvbmZpZ19hcHQtY29uZmlnX1snL3Vzci9iaW4vZHBrZycsICctLXByaW50LWZvcmVpZ24tYXJjaGl0ZWN0dXJlcydd
123997694291304;904666558892575301;904666558892575301;1829696709086126910;59;0;30170;30163;18446744072151934001;18446744073709535416;18446744073709535440;7235314371914777235;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ0Xy9iaW4vZGFzaF8vYmluL2Rhc2hfdXBkYXRlLW1vdGQtaHdlX1snYXB0LWNvbmZpZycsICdzaGVsbCcsICdFdGNEaXInLCAnRGlyOjpFdGMnXQ==
123997697033718;13908640647828986849;14137154003352650305;14713825865118239462;59;0;30171;30170;18446744072151934001;18446744073709535416;18446744073709535440;11754430211842640020;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ0Xy91c3IvYmluL2Rwa2dfL3Vzci9iaW4vYXB0LWNvbmZpZ19hcHQtY29uZmlnX1snL3Vzci9iaW4vZHBrZycsICctLXByaW50LWZvcmVpZ24tYXJjaGl0ZWN0dXJlcydd
123997698586499;904666558892575301;904666558892575301;1829696709086126910;59;0;30172;30163;18446744072151934001;18446744073709535416;18446744073709535440;3029666117778931744;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ1Xy9iaW4vZGFzaF8vYmluL2Rhc2hfdXBkYXRlLW1vdGQtaHdlX1snYXB0LWNvbmZpZycsICdzaGVsbCcsICdTb3VyY2VMaXN0JywgJ0Rpcjo6RXRjOjpzb3VyY2VsaXN0J10=
123997701248553;13908640647828986849;14137154003352650305;14713825865118239462;59;0;30173;30172;18446744072151934001;18446744073709535416;18446744073709535440;11754430211842640020;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ1Xy91c3IvYmluL2Rwa2dfL3Vzci9iaW4vYXB0LWNvbmZpZ19hcHQtY29uZmlnX1snL3Vzci9iaW4vZHBrZycsICctLXByaW50LWZvcmVpZ24tYXJjaGl0ZWN0dXJlcydd
123997702773502;904666558892575301;904666558892575301;1829696709086126910;59;0;30174;30163;18446744072151934001;18446744073709535416;18446744073709535440;5568878042790761705;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ1Xy9iaW4vZGFzaF8vYmluL2Rhc2hfdXBkYXRlLW1vdGQtaHdlX1snZmluZCcsICcvdmFyL2xpYi9hcHQvbGlzdHMvJywgJy9ldGMvYXB0L3NvdXJjZXMubGlzdCcsICcvL3Zhci9saWIvZHBrZy9zdGF0dXMnXQ==
123997704131315;4720118215187922948;904666558892575301;1829696709086126910;59;0;30176;30175;18446744072151934001;18446744073709535416;18446744073709535440;217461429240134450;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ1Xy91c3IvYmluL2Rpcm5hbWVfL2Jpbi9kYXNoX3VwZGF0ZS1tb3RkLWh3ZV9bJ2Rpcm5hbWUnLCAnL3Zhci9saWIvdXBkYXRlLW5vdGlmaWVyL2h3ZS1lb2wnXQ==
123997704603651;904666558892575301;904666558892575301;1829696709086126910;59;0;30175;30163;18446744072151934001;18446744073709535416;18446744073709535440;8675469835663871985;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ1Xy9iaW4vZGFzaF8vYmluL2Rhc2hfdXBkYXRlLW1vdGQtaHdlX1snbWt0ZW1wJywgJy1wJywgJy92YXIvbGliL3VwZGF0ZS1ub3RpZmllcidd
123997705425036;904666558892575301;904666558892575301;1829696709086126910;59;0;30177;30163;18446744072151934001;18446744073709535416;18446744073709535440;4757633149153207860;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjQ1Xy9iaW4vZGFzaF8vYmluL2Rhc2hfdXBkYXRlLW1vdGQtaHdlX1snL3Vzci9iaW4vaHdlLXN1cHBvcnQtc3RhdHVzJ10=
123997774635128;1507697344509990408;1507697344509990408;4990000020239024692;59;0;30178;30177;18446744072151934001;18446744073709535416;18446744073709535440;13543035958738063485;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjUyXy91c3IvYmluL3B5dGhvbjMuNl8vdXNyL2Jpbi9weXRob24zLjZfaHdlLXN1cHBvcnQtc3RhX1snbHNiX3JlbGVhc2UnLCAnLWMnLCAnLXMnXQ==
123997774658245;1507697344509990408;1507697344509990408;4990000020239024692;59;0;30178;30177;18446744072151934001;18446744073709535416;18446744073709535440;13543035958738063485;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjUyXy91c3IvYmluL3B5dGhvbjMuNl8vdXNyL2Jpbi9weXRob24zLjZfaHdlLXN1cHBvcnQtc3RhX1snbHNiX3JlbGVhc2UnLCAnLWMnLCAnLXMnXQ==
123997774665232;1507697344509990408;1507697344509990408;4990000020239024692;59;0;30178;30177;18446744072151934001;18446744073709535416;18446744073709535440;13543035958738063485;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjUyXy91c3IvYmluL3B5dGhvbjMuNl8vdXNyL2Jpbi9weXRob24zLjZfaHdlLXN1cHBvcnQtc3RhX1snbHNiX3JlbGVhc2UnLCAnLWMnLCAnLXMnXQ==
123997774672162;1507697344509990408;1507697344509990408;4990000020239024692;59;0;30178;30177;18446744072151934001;18446744073709535416;18446744073709535440;13543035958738063485;YW5ub3RhdGlvbjoxNTkzMzcyNTg4LjUyXy91c3IvYmluL3B5dGhvbjMuNl8vdXNyL2Jpbi9weXRob24zLjZfaHdlLXN1cHBvcnQtc3RhX1snbHNiX3JlbGVhc2UnLCAnLWMnLCAnLXMnXQ==
